 0.0000000000000000e+00  5.5905529115040712e+07  1.6771658734512213e+06
 1.5957296018233869e-02  5.5067242539406218e+07  1.6520172761821866e+06
 2.6595493363723119e-02  5.3587065087094612e+07  1.6076119526128382e+06
 3.7233690709212362e-02  5.1325582580344565e+07  1.5397674774103370e+06
 4.7871888054701613e-02  4.8252292294810206e+07  1.4475687688443060e+06
 5.8510085400190863e-02  4.4805540481657088e+07  1.3441662144497125e+06
 6.9148282745680092e-02  4.1233881874801710e+07  1.2370164562440512e+06
 7.9786480091169343e-02  3.7211835599002548e+07  1.1163550679700763e+06
 9.0424677436658593e-02  3.2991198661056120e+07  9.8973595983168355e+05
 1.0106287478214784e-01  2.8774059106295899e+07  8.6322177318887692e+05
 1.1170107212763709e-01  2.4784566173320651e+07  7.4353698519961955e+05
 1.2233926947312633e-01  2.1085622889431428e+07  6.3256868668294279e+05
 1.3297746681861558e-01  1.7502821109364774e+07  5.2508463328094315e+05
 1.4361566416410484e-01  1.4301655117886081e+07  4.2904965353658242e+05
 1.5425386150959408e-01  1.1508701287527459e+07  3.4526103862582374e+05
 1.6489205885508335e-01  9.1347680978095774e+06  2.7404304293428734e+05
 1.7553025620057258e-01  7.1093239776438111e+06  2.1327971932931434e+05
 1.8616845354606182e-01  5.4293048890571687e+06  1.6287914667171505e+05
 1.9680665089155108e-01  4.0666862119004447e+06  1.2200058635701334e+05
 2.0744484823704032e-01  3.0001139782228298e+06  9.0003419346684896e+04
 2.1808304558252958e-01  2.1945804115581126e+06  6.5837412346743382e+04
 2.2872124292801882e-01  1.5806257761636782e+06  4.7418773284910341e+04
 2.3935944027350806e-01  1.1590604776392798e+06  3.4771814329178393e+04
 2.4999763761899732e-01  8.5189159830892365e+05  2.5556747949267708e+04
 2.6063583496448650e-01  6.5483940263187292e+05  1.9645182078956186e+04
 2.7127403230997577e-01  5.2632151235351246e+05  1.5789645370605373e+04
 2.8191222965546503e-01  4.5341246884736861e+05  1.3602374065421058e+04
 2.9255042700095429e-01  4.1988821692108118e+05  1.2596646507632435e+04
 3.0318862434644350e-01  4.0431236490510148e+05  1.2129370947153044e+04
 3.1382682169193277e-01  4.0587642945442226e+05  1.2176292883632668e+04
 3.2446501903742203e-01  4.0522476213615091e+05  1.2156742864084526e+04
 3.3510321638291124e-01  4.0892228547485697e+05  1.2267668564245709e+04
 3.4574141372840050e-01  4.0651446971311688e+05  1.2195434091393507e+04
 3.5637961107388977e-01  3.9867394198228966e+05  1.1960218259468689e+04
 3.6701780841937898e-01  3.8653224914391013e+05  1.1595967474317304e+04
 3.7765600576486824e-01  3.6724439007945987e+05  1.1017331702383795e+04
 3.8829420311035751e-01  3.4476405376796576e+05  1.0342921613038972e+04
 3.9893240045584671e-01  3.1679736818209849e+05  9.5039210454629538e+03
 4.0957059780133598e-01  2.8755164138163306e+05  8.6265492414489909e+03
 4.2020879514682524e-01  2.5866840036022980e+05  7.7600520108068940e+03
 4.3084699249231451e-01  2.2909608868368017e+05  6.8728826605104050e+03
 4.4148518983780372e-01  2.0323222078594635e+05  6.0969666235783907e+03
 4.5212338718329298e-01  1.7910427035541213e+05  5.3731281106623637e+03
 4.6276158452878224e-01  1.5728316067707562e+05  4.7184948203122685e+03
 4.7339978187427145e-01  1.4065168574516603e+05  4.2195505723549804e+03
 4.8403797921976072e-01  1.2757378016123669e+05  3.8272134048371004e+03
 4.9467617656524998e-01  1.1664086275415150e+05  3.4992258826245447e+03
 5.0531437391073919e-01  1.0947505829109826e+05  3.2842517487329478e+03
 5.1595257125622840e-01  1.0394874643680456e+05  3.1184623931041369e+03
 5.2659076860171772e-01  1.0143590944930997e+05  3.0430772834792988e+03
 5.3722896594720693e-01  9.8916965540513542e+04  2.9675089662154060e+03
 5.4786716329269625e-01  9.7353569366214928e+04  2.9206070809864477e+03
 5.5850536063818546e-01  9.6832322371825037e+04  2.9049696711547508e+03
 5.6914355798367466e-01  9.5685994630622183e+04  2.8705798389186652e+03
 5.7978175532916398e-01  9.5278181312342567e+04  2.8583454393702768e+03
