 0.0000000000000000e+00  7.4321640781951025e+07  2.2296492234585308e+06
 5.0015405430285272e-03  7.2049076405803591e+07  2.1614722921741079e+06
 8.3359009050475441e-03  6.7636744396618977e+07  2.0291023318985691e+06
 1.1670261267066563e-02  6.2831377383276656e+07  1.8849413214982997e+06
 1.5004621629085580e-02  5.6658513969490066e+07  1.6997554190847019e+06
 1.8338981991104598e-02  5.0104671815814778e+07  1.5031401544744433e+06
 2.1673342353123619e-02  4.4977435594866917e+07  1.3493230678460074e+06
 2.5007702715142636e-02  4.0083171638384968e+07  1.2024951491515490e+06
 2.8342063077161653e-02  3.6519837174888097e+07  1.0955951152466428e+06
 3.1676423439180666e-02  3.3900098847845443e+07  1.0170029654353632e+06
 3.5010783801199687e-02  3.2402258237528708e+07  9.7206774712586123e+05
 3.8345144163218707e-02  3.0848544582508486e+07  9.2545633747525455e+05
 4.1679504525237727e-02  2.9992111616537109e+07  8.9976334849611321e+05
 4.5013864887256741e-02  2.9320042641492069e+07  8.7960127924476203e+05
 4.8348225249275761e-02  2.8177879791670255e+07  8.4533639375010761e+05
 5.1682585611294775e-02  2.7031515285769958e+07  8.1094545857309876e+05
 5.5016945973313795e-02  2.5818857157175370e+07  7.7456571471526101e+05
 5.8351306335332816e-02  2.4453488235634297e+07  7.3360464706902893e+05
 6.1685666697351829e-02  2.3274548623766992e+07  6.9823645871300972e+05
 6.5020027059370836e-02  2.2161381395665418e+07  6.6484144186996249e+05
 6.8354387421389856e-02  2.1243804447193448e+07  6.3731413341580343e+05
 7.1688747783408877e-02  2.0466958588036127e+07  6.1400875764108379e+05
 7.5023108145427897e-02  1.9685375361175407e+07  5.9056126083526213e+05
 7.8357468507446917e-02  1.9018029607367173e+07  5.7054088822101511e+05
 8.1691828869465938e-02  1.8274622296133291e+07  5.4823866888399876e+05
 8.5026189231484944e-02  1.7553431356966730e+07  5.2660294070900185e+05
 8.8360549593503965e-02  1.6765390951266872e+07  5.0296172853800614e+05
 9.1694909955522985e-02  1.5993000791141106e+07  4.7979002373423317e+05
 9.5029270317542006e-02  1.5319117751137301e+07  4.5957353253411903e+05
 9.8363630679561026e-02  1.4521709242110545e+07  4.3565127726331633e+05
 1.0169799104158003e-01  1.3907933634485524e+07  4.1723800903456571e+05
 1.0503235140359905e-01  1.3325507463093733e+07  3.9976522389281198e+05
 1.0836671176561807e-01  1.2736056615368191e+07  3.8208169846104574e+05
 1.1170107212763709e-01  1.2191797793123635e+07  3.6575393379370903e+05
 1.1503543248965611e-01  1.1624514581313185e+07  3.4873543743939552e+05
 1.1836979285167512e-01  1.1117946774213038e+07  3.3353840322639112e+05
 1.2170415321369414e-01  1.0559654001668993e+07  3.1678962005006982e+05
 1.2503851357571316e-01  1.0034412372989023e+07  3.0103237118967070e+05
 1.2837287393773217e-01  9.5651907522723209e+06  2.8695572256816964e+05
 1.3170723429975120e-01  9.0671282948745731e+06  2.7201384884623718e+05
 1.3504159466177021e-01  8.6510054419360403e+06  2.5953016325808119e+05
 1.3837595502378924e-01  8.2413449677012796e+06  2.4724034903103838e+05
 1.4171031538580825e-01  7.8592145321942372e+06  2.3577643596582711e+05
 1.4504467574782726e-01  7.4853454383194493e+06  2.2456036314958349e+05
 1.4837903610984629e-01  7.1279561500722840e+06  2.1383868450216850e+05
 1.5171339647186530e-01  6.7802955653265258e+06  2.0340886695979576e+05
 1.5504775683388433e-01  6.4290089026928684e+06  1.9287026708078606e+05
 1.5838211719590334e-01  6.1101198647343572e+06  1.8330359594203072e+05
 1.6171647755792237e-01  5.7973133275715308e+06  1.7391939982714591e+05
 1.6505083791994138e-01  5.4909649317311114e+06  1.6472894795193334e+05
 1.6838519828196039e-01  5.2016592376348833e+06  1.5604977712904650e+05
 1.7171955864397942e-01  4.9454235254135393e+06  1.4836270576240617e+05
 1.7505391900599843e-01  4.6911282896414576e+06  1.4073384868924372e+05
