# Chi2 Rg SupportVolume
6.32363e-03 1.47836e+01 2.46781e+04
6.31170e-03 1.47837e+01 2.46781e+04
6.29845e-03 1.47838e+01 2.46781e+04
6.28405e-03 1.47839e+01 2.46781e+04
6.26876e-03 1.47841e+01 2.46781e+04
6.25272e-03 1.47842e+01 2.46781e+04
6.23592e-03 1.47843e+01 2.46781e+04
6.21849e-03 1.47844e+01 2.46781e+04
6.20054e-03 1.47846e+01 2.46781e+04
6.18213e-03 1.47847e+01 2.46781e+04
6.16334e-03 1.47848e+01 2.46781e+04
6.14421e-03 1.47849e+01 2.46781e+04
6.12481e-03 1.47850e+01 2.46781e+04
6.10517e-03 1.47851e+01 2.46781e+04
6.08534e-03 1.47853e+01 2.46781e+04
6.06533e-03 1.47854e+01 2.46781e+04
6.04519e-03 1.47855e+01 2.46781e+04
6.02493e-03 1.47856e+01 2.46781e+04
6.00458e-03 1.47857e+01 2.46934e+04
5.98415e-03 1.47858e+01 2.46934e+04
5.96244e-03 1.47859e+01 2.46934e+04
5.94106e-03 1.47861e+01 2.46934e+04
5.91975e-03 1.47862e+01 2.46934e+04
5.89844e-03 1.47863e+01 2.46934e+04
5.87709e-03 1.47864e+01 2.46934e+04
5.85572e-03 1.47865e+01 2.46934e+04
5.83431e-03 1.47866e+01 2.46934e+04
5.81289e-03 1.47867e+01 2.46934e+04
5.79120e-03 1.47868e+01 2.46934e+04
5.76942e-03 1.47869e+01 2.46934e+04
5.74788e-03 1.47870e+01 2.46934e+04
5.72647e-03 1.47871e+01 2.46934e+04
5.70514e-03 1.47873e+01 2.46934e+04
5.68386e-03 1.47874e+01 2.46934e+04
5.66263e-03 1.47875e+01 2.46934e+04
5.64145e-03 1.47876e+01 2.46934e+04
5.62030e-03 1.47877e+01 2.46934e+04
5.59920e-03 1.47878e+01 2.46934e+04
5.57814e-03 1.47879e+01 2.46934e+04
5.55713e-03 1.47874e+01 2.46934e+04
4.04773e-02 1.47877e+01 2.46934e+04
2.68362e-02 1.47878e+01 2.46934e+04
2.01867e-02 1.47880e+01 2.46934e+04
1.66909e-02 1.47881e+01 2.46934e+04
1.47448e-02 1.47882e+01 2.46934e+04
1.35871e-02 1.47884e+01 2.46934e+04
1.28458e-02 1.47885e+01 2.46934e+04
1.23306e-02 1.47886e+01 2.46934e+04
1.19414e-02 1.47888e+01 2.46934e+04
1.16232e-02 1.47889e+01 2.46934e+04
1.13482e-02 1.47890e+01 2.46934e+04
1.10984e-02 1.47891e+01 2.46934e+04
1.08660e-02 1.47892e+01 2.46934e+04
1.06462e-02 1.47893e+01 2.46934e+04
1.04361e-02 1.47895e+01 2.46934e+04
1.02319e-02 1.47896e+01 2.46934e+04
1.00342e-02 1.47897e+01 2.46934e+04
9.84362e-03 1.47898e+01 2.46934e+04
9.65919e-03 1.47899e+01 2.47086e+04
9.48066e-03 1.47892e+01 2.47086e+04
5.40569e-02 1.47895e+01 2.47086e+04
3.59922e-02 1.47897e+01 2.47086e+04
2.82713e-02 1.47898e+01 2.47086e+04
2.44818e-02 1.47900e+01 2.47086e+04
2.23566e-02 1.47901e+01 2.47086e+04
2.09817e-02 1.47903e+01 2.47086e+04
1.99651e-02 1.47904e+01 2.47086e+04
1.91297e-02 1.47905e+01 2.47086e+04
1.83973e-02 1.47907e+01 2.47086e+04
1.77281e-02 1.47908e+01 2.47086e+04
1.71103e-02 1.47909e+01 2.47086e+04
1.65364e-02 1.47911e+01 2.47086e+04
1.59992e-02 1.47912e+01 2.47086e+04
1.54962e-02 1.47913e+01 2.47086e+04
1.50304e-02 1.47914e+01 2.47086e+04
1.45971e-02 1.47916e+01 2.47086e+04
1.41917e-02 1.47917e+01 2.47086e+04
1.38142e-02 1.47918e+01 2.47086e+04
1.34634e-02 1.47919e+01 2.47086e+04
1.31345e-02 1.47920e+01 2.47086e+04
1.28254e-02 1.47921e+01 2.47086e+04
1.25350e-02 1.47922e+01 2.47086e+04
1.22625e-02 1.47923e+01 2.47086e+04
1.20052e-02 1.47924e+01 2.47086e+04
1.17614e-02 1.47926e+01 2.47086e+04
1.15311e-02 1.47927e+01 2.47086e+04
1.13129e-02 1.47928e+01 2.47086e+04
1.11056e-02 1.47929e+01 2.47086e+04
1.09082e-02 1.47930e+01 2.47086e+04
1.07191e-02 1.47931e+01 2.47086e+04
1.05388e-02 1.47932e+01 2.47086e+04
1.03665e-02 1.47933e+01 2.47086e+04
1.02011e-02 1.47934e+01 2.47086e+04
1.00428e-02 1.47935e+01 2.47086e+04
9.89203e-03 1.47935e+01 2.47086e+04
9.74637e-03 1.47936e+01 2.47086e+04
9.60556e-03 1.47937e+01 2.47086e+04
9.46937e-03 1.47938e+01 2.47086e+04
9.33755e-03 1.47939e+01 2.47086e+04
9.20986e-03 1.47940e+01 2.47086e+04
9.08605e-03 1.47941e+01 2.47086e+04
8.96725e-03 1.47942e+01 2.47086e+04
8.85157e-03 1.47943e+01 2.47086e+04
8.73880e-03 1.47944e+01 2.47086e+04
8.62891e-03 1.47945e+01 2.47086e+04
8.52183e-03 1.47945e+01 2.47086e+04
8.41745e-03 1.47946e+01 2.47086e+04
8.31565e-03 1.47947e+01 2.47086e+04
8.21634e-03 1.47948e+01 2.47086e+04
8.11940e-03 1.47949e+01 2.47086e+04
8.02415e-03 1.47950e+01 2.47086e+04
7.92980e-03 1.47951e+01 2.47086e+04
7.83826e-03 1.47951e+01 2.47086e+04
7.74927e-03 1.47952e+01 2.47086e+04
7.66247e-03 1.47953e+01 2.47086e+04
7.57779e-03 1.47954e+01 2.47086e+04
7.49490e-03 1.47955e+01 2.47086e+04
7.41355e-03 1.47956e+01 2.47086e+04
7.33377e-03 1.47956e+01 2.47163e+04
7.25568e-03 1.47957e+01 2.47163e+04
7.18036e-03 1.47958e+01 2.47163e+04
7.10649e-03 1.47959e+01 2.47163e+04
7.03386e-03 1.47960e+01 2.47163e+04
6.96236e-03 1.47960e+01 2.47163e+04
6.89207e-03 1.47961e+01 2.47163e+04
6.82302e-03 1.47962e+01 2.47163e+04
6.75519e-03 1.47963e+01 2.47163e+04
6.68858e-03 1.47963e+01 2.47163e+04
6.62245e-03 1.47964e+01 2.47163e+04
6.55765e-03 1.47965e+01 2.47163e+04
6.49424e-03 1.47966e+01 2.47163e+04
6.43206e-03 1.47967e+01 2.47163e+04
6.37171e-03 1.47967e+01 2.47163e+04
6.31247e-03 1.47968e+01 2.47163e+04
6.25402e-03 1.47969e+01 2.47163e+04
6.19606e-03 1.47970e+01 2.47163e+04
6.13901e-03 1.47970e+01 2.47163e+04
6.08305e-03 1.47971e+01 2.47163e+04
6.02810e-03 1.47972e+01 2.47086e+04
5.97412e-03 1.47969e+01 2.47086e+04
1.92706e-02 1.47968e+01 2.47086e+04
1.03375e-02 1.47969e+01 2.47086e+04
7.93593e-03 1.47970e+01 2.47086e+04
7.08539e-03 1.47971e+01 2.47086e+04
6.70698e-03 1.47972e+01 2.47086e+04
6.49594e-03 1.47973e+01 2.47086e+04
6.35339e-03 1.47974e+01 2.47086e+04
6.23981e-03 1.47975e+01 2.47086e+04
6.14121e-03 1.47976e+01 2.47086e+04
6.05257e-03 1.47977e+01 2.47086e+04
5.97117e-03 1.47978e+01 2.47086e+04
5.89530e-03 1.47979e+01 2.47086e+04
5.82495e-03 1.47980e+01 2.47086e+04
5.75931e-03 1.47981e+01 2.47086e+04
5.69699e-03 1.47982e+01 2.47086e+04
5.63532e-03 1.47983e+01 2.47086e+04
5.57790e-03 1.47984e+01 2.47086e+04
5.52405e-03 1.47985e+01 2.47086e+04
5.47231e-03 1.47985e+01 2.47086e+04
5.42264e-03 1.47986e+01 2.47086e+04
5.37502e-03 1.47987e+01 2.47086e+04
5.32934e-03 1.47988e+01 2.47086e+04
5.28530e-03 1.47989e+01 2.47086e+04
5.24269e-03 1.47989e+01 2.47086e+04
5.20146e-03 1.47990e+01 2.47086e+04
5.16201e-03 1.47991e+01 2.47086e+04
5.12337e-03 1.47992e+01 2.47086e+04
5.08550e-03 1.47993e+01 2.47086e+04
5.04843e-03 1.47993e+01 2.47086e+04
5.01213e-03 1.47994e+01 2.47086e+04
4.97640e-03 1.47995e+01 2.47086e+04
4.94144e-03 1.47996e+01 2.47086e+04
4.90717e-03 1.47996e+01 2.47086e+04
4.87351e-03 1.47997e+01 2.47086e+04
4.84044e-03 1.47998e+01 2.47086e+04
4.80792e-03 1.47999e+01 2.47086e+04
4.77593e-03 1.47999e+01 2.47086e+04
4.74444e-03 1.48000e+01 2.47086e+04
4.71343e-03 1.48001e+01 2.47086e+04
4.68291e-03 1.48002e+01 2.47086e+04
4.65293e-03 1.48002e+01 2.47086e+04
4.62337e-03 1.48003e+01 2.47086e+04
4.59426e-03 1.48004e+01 2.47086e+04
4.56548e-03 1.48004e+01 2.47086e+04
4.53706e-03 1.48005e+01 2.47086e+04
4.50901e-03 1.48006e+01 2.47086e+04
4.48126e-03 1.48006e+01 2.47086e+04
4.45371e-03 1.48007e+01 2.47086e+04
4.42668e-03 1.48008e+01 2.47086e+04
4.40007e-03 1.48008e+01 2.47086e+04
4.37375e-03 1.48009e+01 2.47086e+04
4.34772e-03 1.48010e+01 2.47086e+04
4.32214e-03 1.48010e+01 2.47086e+04
4.29695e-03 1.48011e+01 2.47086e+04
4.27195e-03 1.48012e+01 2.47086e+04
4.24731e-03 1.48012e+01 2.47086e+04
4.22277e-03 1.48013e+01 2.47086e+04
4.19855e-03 1.48014e+01 2.47086e+04
4.17461e-03 1.48014e+01 2.47163e+04
4.15108e-03 1.48015e+01 2.47163e+04
4.12879e-03 1.48016e+01 2.47163e+04
4.10662e-03 1.48016e+01 2.47163e+04
4.08464e-03 1.48017e+01 2.47163e+04
4.06287e-03 1.48018e+01 2.47163e+04
4.04134e-03 1.48018e+01 2.47163e+04
4.02005e-03 1.48019e+01 2.47163e+04
3.99933e-03 1.48020e+01 2.47163e+04
3.97868e-03 1.48020e+01 2.47163e+04
3.95813e-03 1.48021e+01 2.47163e+04
3.93753e-03 1.48021e+01 2.47163e+04
3.91710e-03 1.48022e+01 2.47163e+04
3.89695e-03 1.48023e+01 2.47163e+04
3.87705e-03 1.48023e+01 2.47163e+04
3.85726e-03 1.48024e+01 2.47163e+04
3.83777e-03 1.48024e+01 2.47163e+04
3.81855e-03 1.48025e+01 2.47163e+04
3.79958e-03 1.48026e+01 2.47163e+04
3.78083e-03 1.48026e+01 2.47163e+04
3.76230e-03 1.48027e+01 2.47239e+04
3.74398e-03 1.48028e+01 2.47239e+04
3.72522e-03 1.48028e+01 2.47239e+04
3.70677e-03 1.48029e+01 2.47239e+04
3.68860e-03 1.48029e+01 2.47239e+04
3.67066e-03 1.48030e+01 2.47239e+04
3.65293e-03 1.48030e+01 2.47239e+04
3.63541e-03 1.48031e+01 2.47239e+04
3.61808e-03 1.48032e+01 2.47239e+04
3.60094e-03 1.48032e+01 2.47239e+04
3.58399e-03 1.48033e+01 2.47239e+04
3.56722e-03 1.48033e+01 2.47239e+04
3.55065e-03 1.48034e+01 2.47239e+04
3.53425e-03 1.48035e+01 2.47239e+04
3.51803e-03 1.48035e+01 2.47239e+04
3.50199e-03 1.48036e+01 2.47239e+04
3.48583e-03 1.48036e+01 2.47239e+04
3.46980e-03 1.48037e+01 2.47239e+04
3.45409e-03 1.48037e+01 2.47239e+04
3.43862e-03 1.48038e+01 2.47239e+04
3.42341e-03 1.48039e+01 2.47315e+04
3.40834e-03 1.48039e+01 2.47315e+04
3.39388e-03 1.48040e+01 2.47315e+04
3.37950e-03 1.48040e+01 2.47315e+04
3.36522e-03 1.48041e+01 2.47315e+04
3.35108e-03 1.48041e+01 2.47315e+04
3.33707e-03 1.48042e+01 2.47315e+04
3.32321e-03 1.48043e+01 2.47315e+04
3.30950e-03 1.48043e+01 2.47315e+04
3.29592e-03 1.48044e+01 2.47315e+04
3.28249e-03 1.48044e+01 2.47315e+04
3.26921e-03 1.48045e+01 2.47315e+04
3.25606e-03 1.48045e+01 2.47315e+04
3.24305e-03 1.48046e+01 2.47315e+04
3.23018e-03 1.48046e+01 2.47315e+04
3.21746e-03 1.48047e+01 2.47315e+04
3.20497e-03 1.48048e+01 2.47315e+04
3.19254e-03 1.48048e+01 2.47315e+04
3.18022e-03 1.48049e+01 2.47315e+04
3.16801e-03 1.48049e+01 2.47315e+04
3.15592e-03 1.48050e+01 2.47315e+04
3.14395e-03 1.48050e+01 2.47315e+04
3.13210e-03 1.48051e+01 2.47315e+04
3.12036e-03 1.48051e+01 2.47315e+04
3.10875e-03 1.48052e+01 2.47315e+04
3.09725e-03 1.48052e+01 2.47315e+04
3.08587e-03 1.48053e+01 2.47315e+04
3.07460e-03 1.48053e+01 2.47315e+04
3.06344e-03 1.48054e+01 2.47315e+04
3.05240e-03 1.48055e+01 2.47315e+04
3.04146e-03 1.48055e+01 2.47315e+04
3.03064e-03 1.48056e+01 2.47315e+04
3.01993e-03 1.48056e+01 2.47315e+04
3.00932e-03 1.48057e+01 2.47315e+04
2.99882e-03 1.48057e+01 2.47315e+04
2.98842e-03 1.48058e+01 2.47315e+04
2.97813e-03 1.48058e+01 2.47315e+04
2.96794e-03 1.48059e+01 2.47315e+04
2.95785e-03 1.48059e+01 2.47315e+04
2.94790e-03 1.48060e+01 2.47315e+04
2.93809e-03 1.48060e+01 2.47315e+04
2.92834e-03 1.48061e+01 2.47315e+04
2.91867e-03 1.48061e+01 2.47315e+04
2.90909e-03 1.48062e+01 2.47315e+04
2.89959e-03 1.48062e+01 2.47315e+04
2.89018e-03 1.48063e+01 2.47315e+04
2.88087e-03 1.48063e+01 2.47315e+04
2.87165e-03 1.48064e+01 2.47315e+04
2.86251e-03 1.48064e+01 2.47315e+04
2.85351e-03 1.48065e+01 2.47315e+04
2.84478e-03 1.48065e+01 2.47315e+04
2.83604e-03 1.48066e+01 2.47315e+04
2.82734e-03 1.48066e+01 2.47315e+04
2.81871e-03 1.48067e+01 2.47315e+04
2.81015e-03 1.48067e+01 2.47315e+04
2.80167e-03 1.48068e+01 2.47315e+04
2.79326e-03 1.48068e+01 2.47315e+04
2.78494e-03 1.48069e+01 2.47315e+04
2.77669e-03 1.48069e+01 2.47315e+04
2.76852e-03 1.48070e+01 2.47315e+04
2.76042e-03 1.48070e+01 2.47391e+04
2.75240e-03 1.48071e+01 2.47391e+04
2.74467e-03 1.48071e+01 2.47391e+04
2.73698e-03 1.48072e+01 2.47391e+04
2.72934e-03 1.48072e+01 2.47391e+04
2.72174e-03 1.48073e+01 2.47391e+04
2.71420e-03 1.48073e+01 2.47391e+04
2.70671e-03 1.48074e+01 2.47391e+04
2.69927e-03 1.48074e+01 2.47391e+04
2.69190e-03 1.48075e+01 2.47391e+04
2.68459e-03 1.48075e+01 2.47391e+04
2.67733e-03 1.48076e+01 2.47391e+04
2.67014e-03 1.48076e+01 2.47391e+04
2.66294e-03 1.48077e+01 2.47391e+04
2.65576e-03 1.48077e+01 2.47391e+04
2.64867e-03 1.48078e+01 2.47391e+04
2.64167e-03 1.48078e+01 2.47391e+04
2.63473e-03 1.48079e+01 2.47391e+04
2.62786e-03 1.48079e+01 2.47391e+04
2.62106e-03 1.48079e+01 2.47391e+04
2.61431e-03 1.48080e+01 2.47391e+04
2.60763e-03 1.48080e+01 2.47391e+04
2.60101e-03 1.48081e+01 2.47391e+04
2.59444e-03 1.48081e+01 2.47391e+04
2.58794e-03 1.48082e+01 2.47391e+04
2.58150e-03 1.48082e+01 2.47391e+04
2.57511e-03 1.48083e+01 2.47391e+04
2.56878e-03 1.48083e+01 2.47391e+04
2.56251e-03 1.48084e+01 2.47391e+04
2.55629e-03 1.48084e+01 2.47391e+04
2.55013e-03 1.48085e+01 2.47391e+04
2.54403e-03 1.48085e+01 2.47391e+04
2.53798e-03 1.48086e+01 2.47391e+04
2.53198e-03 1.48086e+01 2.47391e+04
2.52604e-03 1.48086e+01 2.47391e+04
2.52015e-03 1.48087e+01 2.47391e+04
2.51431e-03 1.48087e+01 2.47391e+04
2.50853e-03 1.48088e+01 2.47391e+04
2.50280e-03 1.48088e+01 2.47391e+04
2.49700e-03 1.48089e+01 2.47391e+04
2.49131e-03 1.48089e+01 2.47391e+04
2.48572e-03 1.48090e+01 2.47391e+04
2.48019e-03 1.48090e+01 2.47391e+04
2.47471e-03 1.48091e+01 2.47391e+04
2.46928e-03 1.48091e+01 2.47391e+04
2.46389e-03 1.48091e+01 2.47391e+04
2.45855e-03 1.48092e+01 2.47391e+04
2.45326e-03 1.48092e+01 2.47391e+04
2.44800e-03 1.48093e+01 2.47391e+04
2.44273e-03 1.48093e+01 2.47391e+04
2.43754e-03 1.48094e+01 2.47391e+04
2.43240e-03 1.48094e+01 2.47391e+04
2.42732e-03 1.48095e+01 2.47391e+04
2.42229e-03 1.48095e+01 2.47391e+04
2.41730e-03 1.48095e+01 2.47391e+04
2.41236e-03 1.48096e+01 2.47391e+04
2.40747e-03 1.48096e+01 2.47391e+04
2.40262e-03 1.48097e+01 2.47391e+04
2.39782e-03 1.48097e+01 2.47391e+04
2.39306e-03 1.48098e+01 2.47391e+04
2.38834e-03 1.48098e+01 2.47391e+04
2.38367e-03 1.48098e+01 2.47391e+04
2.37904e-03 1.48099e+01 2.47391e+04
2.37445e-03 1.48099e+01 2.47391e+04
2.36990e-03 1.48100e+01 2.47391e+04
2.36539e-03 1.48100e+01 2.47391e+04
2.36093e-03 1.48101e+01 2.47391e+04
2.35650e-03 1.48101e+01 2.47391e+04
2.35212e-03 1.48101e+01 2.47391e+04
2.34777e-03 1.48102e+01 2.47391e+04
2.34346e-03 1.48102e+01 2.47391e+04
2.33919e-03 1.48103e+01 2.47391e+04
2.33493e-03 1.48103e+01 2.47391e+04
2.33072e-03 1.48104e+01 2.47391e+04
2.32656e-03 1.48104e+01 2.47391e+04
2.32243e-03 1.48104e+01 2.47391e+04
2.31834e-03 1.48105e+01 2.47391e+04
2.31429e-03 1.48105e+01 2.47391e+04
2.31027e-03 1.48106e+01 2.47391e+04
2.30629e-03 1.48106e+01 2.47391e+04
2.30235e-03 1.48107e+01 2.47391e+04
2.29844e-03 1.48107e+01 2.47391e+04
2.29456e-03 1.48107e+01 2.47391e+04
2.29072e-03 1.48108e+01 2.47391e+04
2.28691e-03 1.48108e+01 2.47391e+04
2.28313e-03 1.48109e+01 2.47391e+04
2.27940e-03 1.48109e+01 2.47391e+04
2.27576e-03 1.48109e+01 2.47391e+04
2.27212e-03 1.48110e+01 2.47391e+04
2.26850e-03 1.48110e+01 2.47391e+04
2.26490e-03 1.48111e+01 2.47391e+04
2.26134e-03 1.48111e+01 2.47391e+04
2.25780e-03 1.48111e+01 2.47391e+04
2.25428e-03 1.48112e+01 2.47391e+04
2.25079e-03 1.48112e+01 2.47391e+04
2.24734e-03 1.48113e+01 2.47391e+04
2.24393e-03 1.48113e+01 2.47391e+04
2.24054e-03 1.48113e+01 2.47391e+04
2.23718e-03 1.48114e+01 2.47391e+04
2.23385e-03 1.48114e+01 2.47391e+04
2.23054e-03 1.48115e+01 2.47391e+04
2.22727e-03 1.48115e+01 2.47391e+04
2.22402e-03 1.48115e+01 2.47391e+04
2.22079e-03 1.48116e+01 2.47391e+04
2.21759e-03 1.48116e+01 2.47391e+04
2.21442e-03 1.48117e+01 2.47391e+04
2.21127e-03 1.48117e+01 2.47391e+04
2.20815e-03 1.48117e+01 2.47391e+04
2.20505e-03 1.48118e+01 2.47391e+04
2.20198e-03 1.48118e+01 2.47391e+04
2.19894e-03 1.48119e+01 2.47391e+04
2.19591e-03 1.48119e+01 2.47391e+04
2.19292e-03 1.48119e+01 2.47391e+04
2.18994e-03 1.48120e+01 2.47391e+04
2.18699e-03 1.48120e+01 2.47391e+04
2.18407e-03 1.48121e+01 2.47391e+04
2.18116e-03 1.48121e+01 2.47391e+04
2.17829e-03 1.48121e+01 2.47391e+04
2.17543e-03 1.48122e+01 2.47391e+04
2.17259e-03 1.48122e+01 2.47391e+04
2.16978e-03 1.48123e+01 2.47315e+04
2.16699e-03 1.48120e+01 2.47315e+04
1.00767e-02 1.48118e+01 2.47315e+04
4.26303e-03 1.48118e+01 2.47315e+04
3.20939e-03 1.48118e+01 2.47315e+04
2.96695e-03 1.48119e+01 2.47315e+04
2.89436e-03 1.48119e+01 2.47315e+04
2.85469e-03 1.48120e+01 2.47315e+04
2.81399e-03 1.48120e+01 2.47315e+04
2.76714e-03 1.48121e+01 2.47315e+04
2.71548e-03 1.48121e+01 2.47315e+04
2.66274e-03 1.48121e+01 2.47315e+04
2.61115e-03 1.48122e+01 2.47315e+04
2.56153e-03 1.48122e+01 2.47315e+04
2.51543e-03 1.48123e+01 2.47315e+04
2.47327e-03 1.48123e+01 2.47315e+04
2.43500e-03 1.48124e+01 2.47315e+04
2.40044e-03 1.48124e+01 2.47315e+04
2.36931e-03 1.48125e+01 2.47315e+04
2.34099e-03 1.48125e+01 2.47315e+04
2.31535e-03 1.48126e+01 2.47315e+04
2.29189e-03 1.48125e+01 2.47315e+04
4.02161e-03 1.48125e+01 2.47315e+04
2.44640e-03 1.48125e+01 2.47315e+04
2.20994e-03 1.48125e+01 2.47315e+04
2.16326e-03 1.48125e+01 2.47315e+04
2.14614e-03 1.48126e+01 2.47315e+04
2.13513e-03 1.48126e+01 2.47315e+04
2.12613e-03 1.48127e+01 2.47315e+04
2.11817e-03 1.48127e+01 2.47315e+04
2.11106e-03 1.48128e+01 2.47315e+04
2.10463e-03 1.48128e+01 2.47315e+04
2.09877e-03 1.48128e+01 2.47315e+04
2.09343e-03 1.48129e+01 2.47315e+04
2.08852e-03 1.48129e+01 2.47315e+04
2.08397e-03 1.48130e+01 2.47315e+04
2.07969e-03 1.48130e+01 2.47315e+04
2.07569e-03 1.48131e+01 2.47315e+04
2.07190e-03 1.48131e+01 2.47315e+04
2.06827e-03 1.48132e+01 2.47315e+04
2.06477e-03 1.48132e+01 2.47391e+04
2.06140e-03 1.48133e+01 2.47391e+04
2.05814e-03 1.48133e+01 2.47391e+04
2.05496e-03 1.48133e+01 2.47391e+04
2.05187e-03 1.48134e+01 2.47391e+04
2.04885e-03 1.48134e+01 2.47391e+04
2.04589e-03 1.48135e+01 2.47391e+04
2.04300e-03 1.48135e+01 2.47391e+04
2.04015e-03 1.48136e+01 2.47391e+04
2.03734e-03 1.48136e+01 2.47391e+04
2.03459e-03 1.48137e+01 2.47391e+04
2.03188e-03 1.48137e+01 2.47391e+04
2.02921e-03 1.48137e+01 2.47391e+04
2.02658e-03 1.48138e+01 2.47391e+04
2.02399e-03 1.48138e+01 2.47391e+04
2.02143e-03 1.48139e+01 2.47391e+04
2.01890e-03 1.48139e+01 2.47391e+04
2.01639e-03 1.48140e+01 2.47391e+04
2.01391e-03 1.48140e+01 2.47391e+04
2.01145e-03 1.48140e+01 2.47391e+04
2.00902e-03 1.48141e+01 2.47391e+04
2.00663e-03 1.48141e+01 2.47391e+04
2.00425e-03 1.48142e+01 2.47391e+04
2.00190e-03 1.48142e+01 2.47391e+04
1.99957e-03 1.48142e+01 2.47391e+04
1.99727e-03 1.48143e+01 2.47391e+04
1.99498e-03 1.48143e+01 2.47391e+04
1.99270e-03 1.48144e+01 2.47391e+04
1.99045e-03 1.48144e+01 2.47391e+04
1.98821e-03 1.48144e+01 2.47391e+04
1.98599e-03 1.48145e+01 2.47391e+04
1.98378e-03 1.48145e+01 2.47391e+04
1.98160e-03 1.48146e+01 2.47391e+04
1.97943e-03 1.48146e+01 2.47391e+04
1.97727e-03 1.48146e+01 2.47391e+04
1.97513e-03 1.48147e+01 2.47391e+04
1.97300e-03 1.48147e+01 2.47391e+04
1.97089e-03 1.48148e+01 2.47391e+04
1.96880e-03 1.48148e+01 2.47391e+04
1.96671e-03 1.48148e+01 2.47391e+04
1.96465e-03 1.48149e+01 2.47391e+04
1.96259e-03 1.48149e+01 2.47391e+04
1.96059e-03 1.48150e+01 2.47391e+04
1.95860e-03 1.48150e+01 2.47391e+04
1.95662e-03 1.48150e+01 2.47391e+04
1.95465e-03 1.48151e+01 2.47391e+04
1.95269e-03 1.48151e+01 2.47391e+04
1.95074e-03 1.48151e+01 2.47391e+04
1.94879e-03 1.48152e+01 2.47391e+04
1.94686e-03 1.48152e+01 2.47391e+04
1.94494e-03 1.48153e+01 2.47391e+04
1.94304e-03 1.48153e+01 2.47391e+04
1.94114e-03 1.48153e+01 2.47391e+04
1.93925e-03 1.48154e+01 2.47391e+04
1.93738e-03 1.48154e+01 2.47391e+04
1.93552e-03 1.48154e+01 2.47391e+04
1.93366e-03 1.48155e+01 2.47391e+04
1.93182e-03 1.48155e+01 2.47391e+04
1.92999e-03 1.48155e+01 2.47391e+04
1.92818e-03 1.48156e+01 2.47391e+04
1.92637e-03 1.48156e+01 2.47391e+04
1.92457e-03 1.48157e+01 2.47391e+04
1.92278e-03 1.48157e+01 2.47391e+04
1.92100e-03 1.48157e+01 2.47391e+04
1.91924e-03 1.48158e+01 2.47391e+04
1.91748e-03 1.48158e+01 2.47391e+04
1.91574e-03 1.48158e+01 2.47391e+04
1.91401e-03 1.48159e+01 2.47391e+04
1.91229e-03 1.48159e+01 2.47391e+04
1.91058e-03 1.48159e+01 2.47391e+04
1.90888e-03 1.48160e+01 2.47391e+04
1.90720e-03 1.48160e+01 2.47391e+04
1.90552e-03 1.48160e+01 2.47391e+04
1.90386e-03 1.48161e+01 2.47391e+04
1.90221e-03 1.48161e+01 2.47391e+04
1.90056e-03 1.48161e+01 2.47391e+04
1.89893e-03 1.48162e+01 2.47391e+04
1.89731e-03 1.48162e+01 2.47391e+04
1.89570e-03 1.48163e+01 2.47391e+04
1.89410e-03 1.48163e+01 2.47391e+04
1.89251e-03 1.48163e+01 2.47391e+04
1.89094e-03 1.48164e+01 2.47391e+04
1.88937e-03 1.48164e+01 2.47391e+04
1.88781e-03 1.48164e+01 2.47391e+04
1.88627e-03 1.48165e+01 2.47391e+04
1.88473e-03 1.48165e+01 2.47391e+04
1.88321e-03 1.48165e+01 2.47391e+04
1.88169e-03 1.48166e+01 2.47391e+04
1.88019e-03 1.48166e+01 2.47391e+04
1.87870e-03 1.48166e+01 2.47391e+04
1.87721e-03 1.48167e+01 2.47391e+04
1.87574e-03 1.48167e+01 2.47391e+04
1.87428e-03 1.48167e+01 2.47391e+04
1.87283e-03 1.48168e+01 2.47391e+04
1.87139e-03 1.48168e+01 2.47391e+04
1.86996e-03 1.48168e+01 2.47391e+04
1.86854e-03 1.48169e+01 2.47391e+04
1.86712e-03 1.48169e+01 2.47391e+04
1.86572e-03 1.48169e+01 2.47391e+04
1.86433e-03 1.48170e+01 2.47391e+04
1.86295e-03 1.48170e+01 2.47391e+04
1.86158e-03 1.48170e+01 2.47391e+04
1.86022e-03 1.48170e+01 2.47391e+04
1.85887e-03 1.48171e+01 2.47391e+04
1.85753e-03 1.48171e+01 2.47391e+04
1.85620e-03 1.48171e+01 2.47391e+04
1.85488e-03 1.48172e+01 2.47391e+04
1.85357e-03 1.48172e+01 2.47391e+04
1.85227e-03 1.48172e+01 2.47391e+04
1.85098e-03 1.48173e+01 2.47391e+04
1.84970e-03 1.48173e+01 2.47391e+04
1.84843e-03 1.48173e+01 2.47391e+04
1.84717e-03 1.48174e+01 2.47391e+04
1.84591e-03 1.48174e+01 2.47391e+04
1.84467e-03 1.48174e+01 2.47391e+04
1.84344e-03 1.48175e+01 2.47391e+04
1.84221e-03 1.48175e+01 2.47391e+04
1.84100e-03 1.48175e+01 2.47391e+04
1.83979e-03 1.48176e+01 2.47391e+04
1.83860e-03 1.48176e+01 2.47391e+04
1.83741e-03 1.48176e+01 2.47391e+04
1.83624e-03 1.48176e+01 2.47391e+04
1.83507e-03 1.48177e+01 2.47391e+04
1.83391e-03 1.48177e+01 2.47391e+04
