# Chi2 Rg SupportVolume
6.55500e+00 1.97432e+01 6.02205e+04
6.55439e+00 1.97445e+01 6.02205e+04
6.55377e+00 1.97459e+01 6.02205e+04
6.55316e+00 1.97473e+01 6.02205e+04
6.55255e+00 1.97486e+01 6.02205e+04
6.55194e+00 1.97500e+01 6.02205e+04
6.55133e+00 1.97513e+01 6.02205e+04
6.55072e+00 1.97527e+01 6.02205e+04
6.55011e+00 1.97540e+01 6.02205e+04
6.54950e+00 1.97554e+01 6.02205e+04
6.54890e+00 1.97567e+01 6.02205e+04
6.54829e+00 1.97581e+01 6.02205e+04
6.54769e+00 1.97594e+01 6.02205e+04
6.54708e+00 1.97608e+01 6.02205e+04
6.54648e+00 1.97621e+01 6.02205e+04
6.54588e+00 1.97635e+01 6.02205e+04
6.54528e+00 1.97648e+01 6.02205e+04
6.54467e+00 1.97662e+01 6.02205e+04
6.54407e+00 1.97675e+01 6.02205e+04
6.54348e+00 1.97689e+01 6.02205e+04
6.54288e+00 1.97702e+01 6.02205e+04
6.54228e+00 1.97716e+01 6.02205e+04
6.54168e+00 1.97729e+01 6.02205e+04
6.54109e+00 1.97743e+01 6.02205e+04
6.54049e+00 1.97756e+01 6.02205e+04
6.53990e+00 1.97770e+01 6.02205e+04
6.53930e+00 1.97783e+01 6.02205e+04
6.53871e+00 1.97796e+01 6.02205e+04
6.53812e+00 1.97810e+01 6.02205e+04
6.53752e+00 1.97823e+01 6.02205e+04
6.53693e+00 1.97837e+01 5.99727e+04
6.53634e+00 1.97850e+01 5.99727e+04
6.53557e+00 1.97864e+01 5.99727e+04
6.53499e+00 1.97877e+01 5.99727e+04
6.53440e+00 1.97890e+01 5.99727e+04
6.53381e+00 1.97904e+01 5.99727e+04
6.53322e+00 1.97917e+01 5.99727e+04
6.53264e+00 1.97930e+01 5.99727e+04
6.53205e+00 1.97944e+01 5.99727e+04
6.53147e+00 1.97957e+01 5.99727e+04
6.53089e+00 1.97970e+01 5.99727e+04
6.53030e+00 1.97984e+01 5.99727e+04
6.52972e+00 1.97997e+01 5.99727e+04
6.52914e+00 1.98010e+01 5.99727e+04
6.52856e+00 1.98024e+01 5.99727e+04
6.52798e+00 1.98037e+01 5.99727e+04
6.52740e+00 1.98050e+01 5.99727e+04
6.52682e+00 1.98064e+01 5.99727e+04
6.52624e+00 1.98077e+01 5.99727e+04
6.52566e+00 1.98090e+01 5.99727e+04
6.52509e+00 1.98103e+01 5.97249e+04
6.52451e+00 1.98117e+01 5.97249e+04
6.52369e+00 1.98130e+01 5.97249e+04
6.52311e+00 1.98143e+01 5.97249e+04
6.52254e+00 1.98156e+01 5.97249e+04
6.52196e+00 1.98170e+01 5.97249e+04
6.52139e+00 1.98183e+01 5.97249e+04
6.52082e+00 1.98196e+01 5.97249e+04
6.52025e+00 1.98209e+01 5.97249e+04
6.51968e+00 1.98223e+01 5.97249e+04
6.51911e+00 1.98236e+01 5.97249e+04
6.51854e+00 1.98249e+01 5.97249e+04
6.51797e+00 1.98262e+01 5.97249e+04
6.51740e+00 1.98275e+01 5.97249e+04
6.51683e+00 1.98289e+01 5.97249e+04
6.51626e+00 1.98302e+01 5.97249e+04
6.51570e+00 1.98315e+01 5.97249e+04
6.51513e+00 1.98328e+01 5.97249e+04
6.51457e+00 1.98341e+01 5.97249e+04
6.51400e+00 1.98354e+01 5.97249e+04
6.51344e+00 1.98368e+01 5.97249e+04
6.51287e+00 1.98381e+01 5.97249e+04
6.51231e+00 1.98394e+01 5.97249e+04
6.51175e+00 1.98407e+01 5.97249e+04
6.51119e+00 1.98420e+01 5.97249e+04
6.51062e+00 1.98433e+01 5.97249e+04
6.51006e+00 1.98446e+01 5.97249e+04
6.50950e+00 1.98459e+01 5.97249e+04
6.50894e+00 1.98473e+01 5.97249e+04
6.50839e+00 1.98486e+01 5.97249e+04
6.50783e+00 1.98499e+01 5.97249e+04
6.50727e+00 1.98512e+01 5.97249e+04
6.50671e+00 1.98525e+01 5.97249e+04
6.50616e+00 1.98538e+01 5.97249e+04
6.50560e+00 1.98551e+01 5.97249e+04
6.50504e+00 1.98564e+01 5.97249e+04
6.50449e+00 1.98577e+01 5.97249e+04
6.50393e+00 1.98590e+01 5.97249e+04
6.50338e+00 1.98603e+01 5.97249e+04
6.50283e+00 1.98616e+01 5.97249e+04
6.50227e+00 1.98629e+01 5.97249e+04
6.50172e+00 1.98642e+01 5.97249e+04
6.50104e+00 1.98655e+01 5.97249e+04
6.50048e+00 1.98668e+01 5.97249e+04
6.49993e+00 1.98681e+01 5.97249e+04
6.49938e+00 1.98694e+01 5.97249e+04
6.49884e+00 1.98707e+01 5.97249e+04
6.49829e+00 1.98720e+01 5.97249e+04
6.49774e+00 1.98733e+01 5.97249e+04
6.49719e+00 1.98746e+01 5.97249e+04
6.49664e+00 1.98759e+01 5.97249e+04
6.49610e+00 1.98772e+01 5.97249e+04
6.49555e+00 1.98785e+01 5.97249e+04
6.49501e+00 1.98798e+01 5.97249e+04
6.49446e+00 1.98811e+01 5.97249e+04
6.49392e+00 1.98824e+01 5.97249e+04
6.49337e+00 1.98837e+01 5.97249e+04
6.49283e+00 1.98850e+01 5.97249e+04
6.49229e+00 1.98863e+01 5.97249e+04
6.49174e+00 1.98876e+01 5.97249e+04
6.49120e+00 1.98889e+01 5.97249e+04
6.49066e+00 1.98902e+01 5.97249e+04
6.49012e+00 1.98915e+01 5.97249e+04
6.48958e+00 1.98927e+01 5.97249e+04
6.48904e+00 1.98940e+01 5.97249e+04
6.48850e+00 1.98953e+01 5.97249e+04
6.48796e+00 1.98966e+01 5.97249e+04
6.48742e+00 1.98979e+01 5.97249e+04
6.48689e+00 1.98992e+01 5.97249e+04
6.48635e+00 1.99005e+01 5.97249e+04
6.48581e+00 1.99018e+01 5.97249e+04
6.48528e+00 1.99030e+01 5.97249e+04
6.48474e+00 1.99043e+01 5.97249e+04
6.48421e+00 1.99056e+01 5.97249e+04
6.48367e+00 1.99069e+01 5.97249e+04
6.48314e+00 1.99082e+01 5.97249e+04
6.48260e+00 1.99095e+01 5.97249e+04
6.48207e+00 1.99108e+01 5.97249e+04
6.48154e+00 1.99120e+01 5.97249e+04
6.48100e+00 1.99133e+01 5.97249e+04
6.48047e+00 1.99146e+01 5.94771e+04
6.47994e+00 1.99159e+01 5.94771e+04
6.47933e+00 1.99172e+01 5.94771e+04
6.47880e+00 1.99184e+01 5.94771e+04
6.47827e+00 1.99197e+01 5.94771e+04
6.47774e+00 1.99210e+01 5.94771e+04
6.47722e+00 1.99223e+01 5.94771e+04
6.47669e+00 1.99236e+01 5.94771e+04
6.47616e+00 1.99248e+01 5.94771e+04
6.47563e+00 1.99261e+01 5.94771e+04
6.47510e+00 1.99274e+01 5.94771e+04
6.47458e+00 1.99287e+01 5.94771e+04
6.47405e+00 1.99299e+01 5.94771e+04
6.47353e+00 1.99312e+01 5.94771e+04
6.47300e+00 1.99325e+01 5.94771e+04
6.47248e+00 1.99337e+01 5.94771e+04
6.47195e+00 1.99350e+01 5.94771e+04
6.47143e+00 1.99363e+01 5.94771e+04
6.47091e+00 1.99376e+01 5.94771e+04
6.47038e+00 1.99388e+01 5.94771e+04
6.46986e+00 1.99401e+01 5.94771e+04
6.46934e+00 1.99414e+01 5.94771e+04
6.46882e+00 1.99426e+01 5.94771e+04
6.46830e+00 1.99439e+01 5.94771e+04
6.46778e+00 1.99452e+01 5.94771e+04
6.46726e+00 1.99465e+01 5.94771e+04
6.46674e+00 1.99477e+01 5.94771e+04
6.46622e+00 1.99490e+01 5.94771e+04
6.46570e+00 1.99503e+01 5.94771e+04
6.46518e+00 1.99515e+01 5.94771e+04
6.46467e+00 1.99528e+01 5.94771e+04
6.46415e+00 1.99540e+01 5.94771e+04
6.46363e+00 1.99553e+01 5.94771e+04
6.46312e+00 1.99566e+01 5.94771e+04
6.46260e+00 1.99578e+01 5.94771e+04
6.46209e+00 1.99591e+01 5.94771e+04
6.46157e+00 1.99604e+01 5.94771e+04
6.46106e+00 1.99616e+01 5.94771e+04
6.46054e+00 1.99629e+01 5.94771e+04
6.46003e+00 1.99641e+01 5.94771e+04
6.45952e+00 1.99654e+01 5.97249e+04
6.45900e+00 1.99667e+01 5.97249e+04
6.45845e+00 1.99680e+01 5.97249e+04
6.45792e+00 1.99693e+01 5.97249e+04
6.45738e+00 1.99706e+01 5.97249e+04
6.45685e+00 1.99719e+01 5.97249e+04
6.45631e+00 1.99732e+01 5.97249e+04
6.45578e+00 1.99745e+01 5.97249e+04
6.45525e+00 1.99758e+01 5.97249e+04
6.45472e+00 1.99771e+01 5.97249e+04
6.45419e+00 1.99784e+01 5.97249e+04
6.45366e+00 1.99797e+01 5.97249e+04
6.45313e+00 1.99810e+01 5.97249e+04
6.45260e+00 1.99823e+01 5.97249e+04
6.45208e+00 1.99836e+01 5.97249e+04
6.45155e+00 1.99849e+01 5.97249e+04
6.45102e+00 1.99862e+01 5.97249e+04
6.45050e+00 1.99875e+01 5.97249e+04
6.44998e+00 1.99887e+01 5.97249e+04
6.44945e+00 1.99900e+01 5.97249e+04
6.44893e+00 1.99913e+01 5.97249e+04
6.44841e+00 1.99926e+01 5.97249e+04
6.44789e+00 1.99939e+01 5.97249e+04
6.44737e+00 1.99952e+01 5.97249e+04
6.44685e+00 1.99965e+01 5.97249e+04
6.44633e+00 1.99978e+01 5.97249e+04
6.44581e+00 1.99990e+01 5.97249e+04
6.44529e+00 2.00003e+01 5.97249e+04
6.44477e+00 2.00016e+01 5.97249e+04
6.44425e+00 2.00029e+01 5.97249e+04
6.44374e+00 2.00042e+01 5.97249e+04
6.44322e+00 2.00055e+01 5.97249e+04
6.44271e+00 2.00067e+01 5.97249e+04
6.44219e+00 2.00080e+01 5.97249e+04
6.44168e+00 2.00093e+01 5.97249e+04
6.44116e+00 2.00106e+01 5.97249e+04
6.44065e+00 2.00119e+01 5.97249e+04
6.44014e+00 2.00131e+01 5.97249e+04
6.43963e+00 2.00144e+01 5.97249e+04
6.43911e+00 2.00157e+01 5.97249e+04
6.43860e+00 2.00170e+01 5.97249e+04
6.43809e+00 2.00182e+01 5.97249e+04
6.43758e+00 2.00195e+01 5.97249e+04
6.43707e+00 2.00208e+01 5.97249e+04
6.43657e+00 2.00221e+01 5.97249e+04
6.43606e+00 2.00233e+01 5.97249e+04
6.43555e+00 2.00246e+01 5.97249e+04
6.43504e+00 2.00259e+01 5.97249e+04
6.43454e+00 2.00272e+01 5.97249e+04
6.43403e+00 2.00284e+01 5.97249e+04
6.43353e+00 2.00297e+01 5.97249e+04
6.43302e+00 2.00310e+01 5.97249e+04
6.43252e+00 2.00322e+01 5.97249e+04
6.43201e+00 2.00335e+01 5.97249e+04
6.43151e+00 2.00348e+01 5.97249e+04
6.43101e+00 2.00361e+01 5.97249e+04
6.43050e+00 2.00373e+01 5.97249e+04
6.43000e+00 2.00386e+01 5.97249e+04
6.42950e+00 2.00399e+01 5.97249e+04
6.42900e+00 2.00411e+01 5.97249e+04
6.42850e+00 2.00424e+01 5.97249e+04
6.42800e+00 2.00437e+01 5.97249e+04
6.42750e+00 2.00449e+01 5.97249e+04
6.42700e+00 2.00462e+01 5.97249e+04
6.42650e+00 2.00474e+01 5.97249e+04
6.42600e+00 2.00487e+01 5.97249e+04
6.42551e+00 2.00500e+01 5.97249e+04
6.42501e+00 2.00512e+01 5.97249e+04
6.42451e+00 2.00525e+01 5.97249e+04
6.42402e+00 2.00538e+01 5.97249e+04
6.42352e+00 2.00550e+01 5.97249e+04
6.42303e+00 2.00563e+01 5.97249e+04
6.42254e+00 2.00575e+01 5.97249e+04
6.42206e+00 2.00588e+01 5.97249e+04
6.42157e+00 2.00600e+01 5.97249e+04
6.42108e+00 2.00613e+01 5.97249e+04
6.42060e+00 2.00625e+01 5.97249e+04
6.42011e+00 2.00638e+01 5.97249e+04
6.41962e+00 2.00650e+01 5.97249e+04
6.41914e+00 2.00663e+01 5.97249e+04
6.41865e+00 2.00675e+01 5.97249e+04
6.41817e+00 2.00688e+01 5.97249e+04
6.41769e+00 2.00700e+01 5.97249e+04
6.41720e+00 2.00712e+01 5.97249e+04
6.41672e+00 2.00725e+01 5.97249e+04
6.41624e+00 2.00737e+01 5.97249e+04
6.41576e+00 2.00750e+01 5.97249e+04
6.41528e+00 2.00762e+01 5.97249e+04
6.41480e+00 2.00775e+01 5.97249e+04
6.41432e+00 2.00787e+01 5.97249e+04
6.41384e+00 2.00799e+01 5.97249e+04
6.41336e+00 2.00812e+01 5.97249e+04
6.41288e+00 2.00824e+01 5.97249e+04
6.41240e+00 2.00837e+01 5.97249e+04
6.41192e+00 2.00849e+01 5.97249e+04
6.41144e+00 2.00861e+01 5.97249e+04
6.41096e+00 2.00874e+01 5.97249e+04
6.41048e+00 2.00886e+01 5.97249e+04
6.41001e+00 2.00899e+01 5.97249e+04
6.40953e+00 2.00911e+01 5.97249e+04
6.40905e+00 2.00923e+01 5.97249e+04
6.40857e+00 1.88492e+01 5.97249e+04
6.40810e+00 1.88504e+01 5.97249e+04
6.40762e+00 1.88516e+01 5.97249e+04
6.40715e+00 1.88528e+01 5.97249e+04
6.40667e+00 1.88540e+01 5.97249e+04
6.40620e+00 1.88552e+01 5.97249e+04
6.40572e+00 1.88564e+01 5.97249e+04
6.40525e+00 1.88576e+01 5.97249e+04
6.40477e+00 1.88588e+01 5.97249e+04
6.40430e+00 1.88600e+01 5.97249e+04
6.40383e+00 1.88612e+01 5.97249e+04
6.40335e+00 1.88624e+01 5.97249e+04
6.40288e+00 1.88635e+01 5.97249e+04
6.40241e+00 1.88647e+01 5.97249e+04
6.40194e+00 1.88659e+01 5.97249e+04
6.40147e+00 1.88671e+01 5.97249e+04
6.40100e+00 1.88683e+01 5.97249e+04
6.40052e+00 1.88695e+01 5.97249e+04
6.40005e+00 1.88707e+01 5.97249e+04
6.39958e+00 1.88719e+01 5.97249e+04
6.39911e+00 1.88731e+01 5.97249e+04
6.39865e+00 1.88743e+01 5.97249e+04
6.39818e+00 1.88755e+01 5.97249e+04
6.39771e+00 1.88767e+01 5.97249e+04
6.39724e+00 1.88779e+01 5.97249e+04
6.39677e+00 1.88791e+01 5.97249e+04
6.39630e+00 1.88803e+01 5.97249e+04
6.39584e+00 1.88814e+01 5.97249e+04
6.39537e+00 1.88826e+01 5.97249e+04
6.39490e+00 1.88838e+01 5.97249e+04
6.39444e+00 1.88850e+01 5.97249e+04
6.39397e+00 1.88862e+01 5.97249e+04
6.39351e+00 1.88874e+01 5.97249e+04
6.39304e+00 1.88886e+01 5.97249e+04
6.39258e+00 1.88898e+01 5.97249e+04
6.39211e+00 1.88909e+01 5.97249e+04
6.39165e+00 1.88921e+01 5.97249e+04
6.39119e+00 1.88933e+01 5.97249e+04
6.39072e+00 1.88945e+01 5.97249e+04
6.39026e+00 1.88957e+01 5.97249e+04
6.38980e+00 1.88969e+01 5.97249e+04
6.38934e+00 1.88981e+01 5.97249e+04
6.38887e+00 1.88992e+01 5.97249e+04
6.38841e+00 1.89004e+01 5.97249e+04
6.38795e+00 1.89016e+01 5.97249e+04
6.38749e+00 1.89028e+01 5.97249e+04
6.38703e+00 1.89040e+01 5.97249e+04
6.38657e+00 1.89051e+01 5.97249e+04
6.38611e+00 1.89063e+01 5.97249e+04
6.38565e+00 1.89075e+01 5.97249e+04
6.38519e+00 1.89087e+01 5.97249e+04
6.38474e+00 1.89099e+01 5.97249e+04
6.38428e+00 1.89110e+01 5.97249e+04
6.38382e+00 1.89122e+01 5.97249e+04
6.38336e+00 1.89134e+01 5.97249e+04
6.38291e+00 1.89146e+01 5.97249e+04
6.38245e+00 1.89157e+01 5.97249e+04
6.38199e+00 1.89169e+01 5.97249e+04
6.38154e+00 1.89181e+01 5.97249e+04
6.38108e+00 1.89193e+01 6.02205e+04
6.38063e+00 1.89205e+01 6.02205e+04
6.38018e+00 1.89217e+01 6.02205e+04
6.37970e+00 1.89229e+01 6.02205e+04
6.37922e+00 1.89241e+01 6.02205e+04
6.37874e+00 1.89253e+01 6.02205e+04
6.37826e+00 1.89265e+01 6.02205e+04
6.37778e+00 1.89277e+01 6.02205e+04
6.37730e+00 1.89289e+01 6.02205e+04
6.37682e+00 1.89301e+01 6.02205e+04
6.37635e+00 1.89313e+01 6.02205e+04
6.37587e+00 1.89325e+01 6.02205e+04
6.37540e+00 1.89337e+01 6.02205e+04
6.37492e+00 1.89349e+01 6.02205e+04
6.37445e+00 1.89361e+01 6.02205e+04
6.37398e+00 1.89373e+01 6.02205e+04
6.37351e+00 1.89385e+01 6.02205e+04
6.37304e+00 1.89397e+01 6.02205e+04
6.37256e+00 1.89409e+01 6.02205e+04
6.37209e+00 1.89421e+01 6.02205e+04
6.37162e+00 1.89433e+01 6.02205e+04
6.37116e+00 1.89445e+01 6.02205e+04
6.37069e+00 1.89457e+01 6.02205e+04
6.37022e+00 1.89469e+01 6.02205e+04
6.36975e+00 1.89480e+01 6.02205e+04
6.36928e+00 1.89492e+01 6.02205e+04
6.36882e+00 1.89504e+01 6.02205e+04
6.36835e+00 1.89516e+01 6.02205e+04
6.36789e+00 1.89528e+01 6.02205e+04
6.36742e+00 1.89540e+01 6.02205e+04
6.36696e+00 1.89552e+01 6.02205e+04
6.36649e+00 1.89564e+01 6.02205e+04
6.36603e+00 1.89576e+01 6.02205e+04
6.36557e+00 1.89588e+01 6.02205e+04
6.36511e+00 1.89599e+01 6.02205e+04
6.36464e+00 1.89611e+01 6.02205e+04
6.36418e+00 1.89623e+01 6.02205e+04
6.36372e+00 1.89635e+01 6.02205e+04
6.36326e+00 1.89647e+01 6.02205e+04
6.36280e+00 1.89659e+01 6.02205e+04
6.36234e+00 1.89670e+01 6.07162e+04
6.36188e+00 1.89683e+01 6.07162e+04
6.36146e+00 1.89695e+01 6.07162e+04
6.36097e+00 1.89707e+01 6.07162e+04
6.36049e+00 1.89720e+01 6.07162e+04
6.36001e+00 1.89732e+01 6.07162e+04
6.35953e+00 1.89744e+01 6.07162e+04
6.35905e+00 1.89756e+01 6.07162e+04
6.35857e+00 1.89768e+01 6.07162e+04
6.35809e+00 1.89781e+01 6.07162e+04
6.35761e+00 1.89793e+01 6.07162e+04
6.35714e+00 1.89805e+01 6.07162e+04
6.35666e+00 1.89817e+01 6.07162e+04
6.35619e+00 1.89829e+01 6.07162e+04
6.35572e+00 1.89841e+01 6.07162e+04
6.35524e+00 1.89854e+01 6.07162e+04
6.35477e+00 1.89866e+01 6.07162e+04
6.35430e+00 1.89878e+01 6.07162e+04
6.35383e+00 1.89890e+01 6.07162e+04
6.35336e+00 1.89902e+01 6.07162e+04
6.35290e+00 1.89914e+01 6.07162e+04
6.35243e+00 1.89926e+01 6.07162e+04
6.35196e+00 1.89938e+01 6.07162e+04
6.35149e+00 1.89950e+01 6.07162e+04
6.35103e+00 1.89962e+01 6.07162e+04
6.35056e+00 1.89974e+01 6.07162e+04
6.35010e+00 1.89987e+01 6.07162e+04
6.34963e+00 1.89999e+01 6.07162e+04
6.34917e+00 1.90011e+01 6.07162e+04
6.34871e+00 1.90023e+01 6.07162e+04
6.34825e+00 1.90035e+01 6.07162e+04
6.34779e+00 1.90047e+01 6.07162e+04
6.34732e+00 1.90059e+01 6.07162e+04
6.34686e+00 1.90071e+01 6.07162e+04
6.34641e+00 1.90083e+01 6.07162e+04
6.34595e+00 1.90095e+01 6.07162e+04
6.34549e+00 1.90107e+01 6.07162e+04
6.34503e+00 1.90119e+01 6.07162e+04
6.34457e+00 1.90131e+01 6.07162e+04
6.34412e+00 1.90142e+01 6.07162e+04
6.34366e+00 1.90154e+01 6.07162e+04
6.34321e+00 1.90166e+01 6.07162e+04
6.34275e+00 1.90178e+01 6.07162e+04
6.34230e+00 1.90190e+01 6.07162e+04
6.34184e+00 1.90202e+01 6.07162e+04
6.34139e+00 1.90214e+01 6.07162e+04
6.34094e+00 1.90226e+01 6.07162e+04
6.34048e+00 1.90238e+01 6.07162e+04
6.34003e+00 1.90250e+01 6.07162e+04
6.33958e+00 1.90262e+01 6.07162e+04
6.33913e+00 1.90274e+01 6.07162e+04
6.33868e+00 1.90286e+01 6.07162e+04
6.33823e+00 1.90297e+01 6.07162e+04
6.33778e+00 1.90309e+01 6.07162e+04
6.33733e+00 1.90321e+01 6.07162e+04
6.33688e+00 1.90333e+01 6.07162e+04
6.33644e+00 1.90345e+01 6.07162e+04
6.33599e+00 1.90357e+01 6.07162e+04
6.33554e+00 1.90369e+01 6.07162e+04
6.33510e+00 1.90380e+01 6.07162e+04
6.33465e+00 1.90392e+01 6.07162e+04
6.33421e+00 1.90404e+01 6.07162e+04
6.33376e+00 1.90416e+01 6.07162e+04
6.33332e+00 1.90428e+01 6.07162e+04
6.33287e+00 1.90440e+01 6.07162e+04
6.33243e+00 1.90451e+01 6.07162e+04
6.33199e+00 1.90463e+01 6.07162e+04
6.33155e+00 1.90475e+01 6.07162e+04
6.33110e+00 1.90487e+01 6.07162e+04
6.33066e+00 1.90499e+01 6.07162e+04
6.33022e+00 1.90510e+01 6.07162e+04
6.32978e+00 1.90522e+01 6.07162e+04
6.32934e+00 1.90534e+01 6.07162e+04
6.32890e+00 1.90546e+01 6.07162e+04
6.32846e+00 1.90558e+01 6.07162e+04
6.32802e+00 1.90569e+01 6.07162e+04
6.32758e+00 1.90581e+01 6.07162e+04
6.32715e+00 1.90593e+01 6.07162e+04
6.32671e+00 1.90605e+01 6.07162e+04
6.32627e+00 1.90616e+01 6.07162e+04
6.32583e+00 1.90628e+01 6.07162e+04
6.32540e+00 1.90640e+01 6.07162e+04
6.32496e+00 1.90652e+01 6.07162e+04
6.32453e+00 1.90663e+01 6.07162e+04
6.32409e+00 1.90675e+01 6.07162e+04
6.32366e+00 1.90687e+01 6.07162e+04
6.32322e+00 1.90698e+01 6.07162e+04
6.32279e+00 1.90710e+01 6.07162e+04
6.32235e+00 1.90722e+01 6.07162e+04
6.32192e+00 1.90733e+01 6.07162e+04
6.32149e+00 1.90745e+01 6.07162e+04
6.32106e+00 1.90757e+01 6.07162e+04
6.32063e+00 1.90769e+01 6.07162e+04
6.32019e+00 1.90780e+01 6.07162e+04
6.31976e+00 1.90792e+01 6.07162e+04
6.31933e+00 1.90804e+01 6.07162e+04
6.31890e+00 1.90815e+01 6.07162e+04
6.31847e+00 1.90827e+01 6.07162e+04
6.31804e+00 1.90838e+01 6.07162e+04
6.31761e+00 1.90850e+01 6.07162e+04
6.31718e+00 1.90862e+01 6.07162e+04
6.31676e+00 1.90873e+01 6.07162e+04
6.31633e+00 1.90885e+01 6.07162e+04
6.31590e+00 1.90897e+01 6.07162e+04
6.31547e+00 1.90908e+01 6.07162e+04
6.31505e+00 1.90920e+01 6.07162e+04
6.31462e+00 1.90931e+01 6.07162e+04
6.31419e+00 1.90943e+01 6.07162e+04
6.31377e+00 1.90955e+01 6.07162e+04
6.31334e+00 1.90966e+01 6.07162e+04
6.31292e+00 1.90978e+01 6.07162e+04
6.31249e+00 1.90989e+01 6.07162e+04
6.31207e+00 1.91001e+01 6.07162e+04
6.31164e+00 1.91013e+01 6.07162e+04
6.31122e+00 1.91024e+01 6.07162e+04
6.31080e+00 1.91036e+01 6.07162e+04
6.31037e+00 1.91047e+01 6.07162e+04
6.30995e+00 1.91059e+01 6.07162e+04
6.30953e+00 1.91070e+01 6.07162e+04
6.30911e+00 1.91082e+01 6.07162e+04
6.30868e+00 1.91093e+01 6.07162e+04
6.30826e+00 1.91105e+01 6.07162e+04
6.30784e+00 1.91117e+01 6.07162e+04
6.30742e+00 1.91128e+01 6.07162e+04
6.30700e+00 1.91140e+01 6.07162e+04
6.30658e+00 1.91151e+01 6.07162e+04
6.30616e+00 1.91163e+01 6.07162e+04
6.30574e+00 1.91174e+01 6.07162e+04
6.30532e+00 1.91186e+01 6.07162e+04
6.30491e+00 1.91197e+01 6.07162e+04
6.30449e+00 1.91209e+01 6.07162e+04
6.30407e+00 1.91220e+01 6.07162e+04
6.30365e+00 1.91232e+01 6.07162e+04
6.30323e+00 1.91243e+01 6.07162e+04
6.30282e+00 1.91255e+01 6.07162e+04
6.30240e+00 1.91266e+01 6.07162e+04
6.30198e+00 1.91278e+01 6.07162e+04
6.30157e+00 1.91289e+01 6.07162e+04
6.30115e+00 1.91300e+01 6.07162e+04
6.30074e+00 1.91312e+01 6.07162e+04
6.30032e+00 1.91323e+01 6.09640e+04
6.29991e+00 1.91335e+01 6.09640e+04
6.29945e+00 1.91347e+01 6.09640e+04
6.29900e+00 1.91359e+01 6.09640e+04
6.29856e+00 1.91370e+01 6.09640e+04
6.29811e+00 1.91382e+01 6.09640e+04
6.29767e+00 1.91394e+01 6.09640e+04
6.29722e+00 1.91406e+01 6.09640e+04
6.29678e+00 1.91417e+01 6.09640e+04
6.29634e+00 1.91429e+01 6.09640e+04
6.29590e+00 1.91441e+01 6.09640e+04
6.29546e+00 1.91452e+01 6.09640e+04
6.29501e+00 1.91464e+01 6.09640e+04
6.29457e+00 1.91476e+01 6.09640e+04
6.29414e+00 1.91487e+01 6.09640e+04
6.29370e+00 1.91499e+01 6.09640e+04
6.29326e+00 1.91511e+01 6.09640e+04
6.29282e+00 1.91522e+01 6.09640e+04
6.29239e+00 1.91534e+01 6.09640e+04
6.29195e+00 1.91546e+01 6.09640e+04
6.29152e+00 1.91557e+01 6.12118e+04
6.29108e+00 1.91569e+01 6.12118e+04
6.29069e+00 1.91580e+01 6.12118e+04
6.29025e+00 1.91592e+01 6.12118e+04
6.28982e+00 1.91604e+01 6.12118e+04
6.28939e+00 1.91615e+01 6.12118e+04
6.28896e+00 1.91627e+01 6.12118e+04
6.28853e+00 1.91638e+01 6.12118e+04
6.28810e+00 1.91650e+01 6.12118e+04
6.28767e+00 1.91662e+01 6.12118e+04
6.28724e+00 1.91673e+01 6.12118e+04
6.28681e+00 1.91685e+01 6.12118e+04
6.28638e+00 1.91696e+01 6.12118e+04
6.28595e+00 1.91708e+01 6.12118e+04
6.28552e+00 1.91719e+01 6.12118e+04
6.28509e+00 1.91731e+01 6.12118e+04
6.28467e+00 1.91742e+01 6.12118e+04
6.28424e+00 1.91754e+01 6.12118e+04
6.28382e+00 1.91765e+01 6.12118e+04
6.28339e+00 1.91777e+01 6.12118e+04
6.28296e+00 1.91789e+01 6.09640e+04
6.28254e+00 1.91800e+01 6.09640e+04
6.28201e+00 1.91812e+01 6.09640e+04
6.28159e+00 1.91823e+01 6.09640e+04
6.28116e+00 1.91835e+01 6.09640e+04
6.28074e+00 1.91846e+01 6.09640e+04
6.28032e+00 1.91858e+01 6.09640e+04
6.27990e+00 1.91869e+01 6.09640e+04
6.27948e+00 1.91881e+01 6.09640e+04
6.27905e+00 1.91892e+01 6.09640e+04
6.27863e+00 1.91904e+01 6.09640e+04
6.27821e+00 1.91915e+01 6.09640e+04
6.27779e+00 1.91926e+01 6.09640e+04
6.27738e+00 1.91938e+01 6.09640e+04
6.27696e+00 1.91949e+01 6.09640e+04
6.27654e+00 1.91961e+01 6.09640e+04
6.27612e+00 1.91972e+01 6.09640e+04
6.27570e+00 1.91984e+01 6.09640e+04
6.27529e+00 1.91995e+01 6.09640e+04
6.27487e+00 1.92006e+01 6.09640e+04
6.27445e+00 1.92018e+01 6.09640e+04
6.27404e+00 1.92029e+01 6.09640e+04
6.27362e+00 1.92041e+01 6.09640e+04
6.27321e+00 1.92052e+01 6.09640e+04
6.27279e+00 1.92064e+01 6.09640e+04
6.27238e+00 1.92075e+01 6.09640e+04
6.27196e+00 1.92086e+01 6.09640e+04
6.27155e+00 1.92098e+01 6.09640e+04
6.27114e+00 1.92109e+01 6.09640e+04
6.27072e+00 1.92120e+01 6.09640e+04
6.27031e+00 1.92132e+01 6.09640e+04
6.26990e+00 1.92143e+01 6.09640e+04
